security_code,issuer_name,security_id,security_name,status,group,face_value,isin_no,instrument,load_date,source,data_source
505426,Birla Machining & Toolings Limited,BIRLMCTOL,Birla Machining & Toolings Ltd,Delisted,B,10.0,INE989B01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505502,Ps It Infrastructure & Services Limited,PSITINFRA,Ps It Infrastructure & Services Ltd,Active,XT,10.0,INE953M01033,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505504,Ghv Infra Projects Limited,GHVINFRA,Ghv Infra Projects Ltd,Active,X,5.0,INE809Q01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505506,Axon Ventures Limited,AXONVL,Axon Ventures Ltd,Delisted,X,10.0,INE663D01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505509,Responsive Industries Ltd,RESPONIND,Responsive Industries Ltd,Active,B,1.0,INE688D01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505513,Shree Shaleen Textiles Limited,SHRSHATEX,Shree Shaleen Textiles Ltd,Delisted,XT,2.0,INE703L01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505515,Shyamkamal Investments Ltd.,SHYMINV,Shyamkamal Investments Ltd,Active,X,10.0,INE203N01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505520,Hem Holdings And Trading Ltd.,ZHEMHOLD,Hem Holdings & Trading Ltd,Active,XT,10.0,INE721U01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505523,Maharashtra Corporation Ltd.,MAHACORP,Maharashtra Corporation Ltd,Active,X,1.0,INE272E01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505525,Parichay Investments Ltd.,ZPARICIN,Parichay Investments Ltd,Delisted,XT,10.0,INE701F01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505526,Dolat Algotech Limited,DOLATALGO,Dolat Algotech Ltd,Active,B,1.0,INE966A01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505529,Shyamal Holdings & Trading Ltd.,SHYAMHO,Shyamal Holdings & Trading Ltd,Delisted,ZP,10.0,INE481F01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505530,Prism Informatics Ltd.,PRISMINFO,Prism Informatics Ltd,Delisted,Z,1.0,INE389J01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505533,Westlife Foodworld Limited,WESTLIFE,Westlife Foodworld Ltd,Active,A,2.0,INE274F01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505537,Zee Entertainment Enterprises Ltd.,ZEEL,Zee Entertainment Enterprises Ltd,Active,A,1.0,INE256A01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505539,Imc Finance Ltd,IMCFINA,Imc Finance Ltd,Delisted,Z,10.0,INE170F01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505541,Sunflex Finance & Investment Ltd.,SUNFI,Sunflex Finance & Investments Ltd,Delisted,Z,10.0,INE458D01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505576,Goldcrest Corporation Limited,GOLDCORP,Goldcrest Corporation Ltd,Delisted,X,10.0,INE505D01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505583,W W Technology Holdings Ltd.,WWTECHHOL,Ww Technology Holdings Ltd,Delisted,Z,10.0,INE972M01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505585,Kovalam Inv. & Trading Co.Ltd.,ZKOVALIN,Kovalam Investment & Trading Company Ltd,Active,X,10.0,INE735U01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505590,Svp Global Textiles Limited,SVPGLOB,Svp Global Textiles Ltd,Active,T,1.0,INE308E01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505592,Shreekrishna Biotech Ltd.,SHKRISHNAB,Shreekrishna Biotech Ltd,Delisted,XT,10.0,INE571N01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505594,Multiplus Holdings Ltd.,MULTIIN,Multiplus Holdings Ltd,Active,XT,10.0,INE886E01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505650,Skyline Millars Ltd,SKYLMILAR,Skyline Millars Ltd,Active,X,1.0,INE178E01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505658,Remi Process Plant & Machinery Ltd,REMIPRO,Remi Process Plant & Machinery Ltd,Delisted,XT,10.0,INE513H01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505665,Abc Bearings Ltd.,ABCBEARS,Abc Bearings Ltd,Delisted,X,10.0,INE779A01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505672,Asian Bearings Ltd.,ASIANBRG,Asian Bearing Ltd,Suspended,XT,10.0,INE046C01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505678,Cpec Ltd.,CPECLTD,Cpec Ltd,Delisted,XT,10.0,INE029P01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505681,Bimetal Bearings Ltd,BIMETAL,Bimetal Bearings Ltd,Active,B,10.0,INE469A01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505684,Chicago Pneumatic India Ltd,CHIPIDM,Chicago Pneumatic India Ltd,Delisted,B,10.0,INE489A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505685,Taparia Tools Ltd.,TAPARIA,Taparia Tools Ltd,Active,X,10.0,INE614R01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505688,Bharat Gears Ltd.,BHARATGEAR,Bharat Gears Ltd,Active,B,10.0,INE561C01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505690,Brady & Morris Engineering Co. Ltd.,BRADYM,Brady & Morris Engineering Company Ltd,Active,X,10.0,INE856A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505693,La Tim Metal & Industries Limited,LATIMMETAL,La Tim Metal & Industries Ltd,Active,X,1.0,INE501N01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505700,Elecon Engineering Co.Ltd.,ELECON,Elecon Engineering Company Ltd,Active,A,1.0,INE205B01031,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505703,Satani Bearings Ltd.,SATANIBRG,Satani Bearings Ltd,Suspended,X,10.0,INE498D01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505710,Grauer & Weil (India) Ltd.,GRAUWEIL,Grauer & Weil India Ltd,Active,B,1.0,INE266D01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505711,Gajra Bevel Gears Ltd.,GAJRA,Gajra Bevel Gears Ltd,Suspended,XT,10.0,INE282D01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505712,Him Teknoforge Limited,HIMTEK,Him Teknoforge Ltd,Active,X,2.0,INE705G01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505714,Gabriel India Ltd.,GABRIEL,Gabriel India Ltd,Active,A,1.0,INE524A01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505720,Hercules Investments Limited,HERCULES,Hercules Investments Ltd,Active,X,1.0,INE688E01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505725,Algoquant Fintech Limited,ALGOQUANT,Algoquant Fintech Ltd,Active,B,1.0,INE598D01035,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505726,Ifb Industries Limited,IFBIND,Ifb Industries Ltd,Active,B,10.0,INE559A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505729,Singer India Limited,SINGERIND,Singer India Ltd,Active,B,2.0,INE638A01035,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505737,International Combustion (India) Lt,INTLCOMBQ,International Combustion India Ltd,Active,X,10.0,INE403C01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505744,Federal-Mogul Goetze (India) Ltd,FMGOETZE,Federal-Mogul Goetze (India) Ltd,Active,B,10.0,INE529A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505750,Josts Engineering Co. Ltd.,JOSTS,Josts Engineering Company Ltd,Active,X,1.0,INE636D01041,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505783,Otoklin Plants & Equipments Ltd.,OTOKLIN,Otoklin Plants & Equipments Ltd,Delisted,XD,10.0,INE304C01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505789,Perfect Circle India Ltd.,PERCI,Perfect Circle India Ltd,Delisted,T,1.0,INE222D01032,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505790,Schaeffler India Limited,SCHAEFFLER,Schaeffler India Ltd,Active,A,2.0,INE513A01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505797,Mipco Seamless Rings (Gujarat) Ltd.,MPCOSEMB,Mipco Seamless Rings Gujarat Ltd,Suspended,XT,10.0,INE860N01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505800,Rane Holdings Ltd.,RANEHOLDIN,Rane Holdings Ltd,Active,B,10.0,INE384A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505807,Rolcon Engineering Co. Ltd.,ROLCOEN,Rolcon Engineering Company Ltd,Active,P,10.0,INE775R01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505817,Reil Electricals India Limited,REILELEC,Reil Electricals India Ltd,Delisted,ZP,10.0,INE814K01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505827,Snl Bearings Ltd.,SNL,Snl Bearings Ltd,Active,X,10.0,INE568F01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505840,Jaipan Industries Ltd,JAIPAN,Jaipan Industries Ltd,Active,X,10.0,INE058D01030,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505850,Mangal Credit And Fincorp Limited,MANCREDIT,Mangal Credit And Fincorp Ltd,Active,B,10.0,INE545L01039,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505854,Trf Ltd,TRF,Trf Ltd,Active,B,10.0,INE391D01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505872,Wpil Ltd,WPIL,Wpil Ltd,Active,B,1.0,INE765D01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505885,Alfa Laval (India) Ltd.,ALFALAVAL,Alfa Laval (India) Ltd,Delisted,B,10.0,INE427A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505890,Kennametal India Limtied,KENNAMET,Kennametal India Ltd,Active,B,10.0,INE717A01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505893,Hindustan Hardy Limited,HINDHARD,Hindustan Hardy Ltd,Active,X,10.0,INE724D01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505923,Exedy India Limited,EXEDYIND,Exedy India Ltd,Delisted,T,10.0,INE773A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505930,Vishal Malleables Ltd.,VISHMEL,Vishal Malleables Ltd,Delisted,Z,10.0,INE661G01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505978,Triton Valves Ltd.,TRITONV,Triton Valves Ltd,Active,X,10.0,INE440G01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
505982,Hinduja Foundries Ltd,HINDUJAFO,Hinduja Foundries Ltd,Delisted,B,10.0,INE291F01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506003,Sudal Industries Limited,SUDAI,Sudal Industries Ltd,Active,X,10.0,INE618D01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506016,Jri Industries & Infrastructure Limited,JRIIIL,Jri Industries & Infrastructure Ltd,Delisted,Z,2.0,INE022M01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506022,Prakash Industries Ltd.,PRAKASH,Prakash Industries Ltd,Active,B,10.0,INE603A01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506024,Hariyana Ventures Limited,HVL,Hariyana Ventures Ltd,Active,ZP,10.0,INE219D01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506027,Bhoruka Aluminium Ltd.,BHRKALM,Bhoruka Aluminium Ltd,Delisted,XT,10.0,INE866G01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506041,Mahesh Agricultural Implements & Steel Forgings Limited,MAISF,Mahesh Agri Impl & Ste For Ltd,Delisted,Z,10.0,INE119D01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506042,Prabhu Steel Industries Ltd.,ZPRBHSTE,Prabhu Steel Industries Ltd,Active,XT,10.0,INE821R01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506059,Steel Tubes Of India Ltd.,STEELTUBES,Steel Tubes Of India Ltd,Delisted,B,10.0,INE926A01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506074,Arshiya Limited,ARSHIYA,Arshiya Ltd,Active,Z,2.0,INE968D01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506076,Grindwell Norton Ltd.,GRINDWELL,Grindwell Norton Ltd,Active,A,5.0,INE536A01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506079,Lakshmi Precision Screws Ltd.,LAKPRE,Lakshmi Precision Screws Ltd,Active,Z,10.0,INE651C01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506087,Anup Malleable Ltd.,ANUPMAL,Anup Malleable Ltd,Delisted,P,10.0,INE188O01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506093,Bcl Forgings Ltd,BCLFRG***,Bcl Forgings Ltd,Delisted,XT,10.0,INE528H01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506095,Castron Technologies Ltd.,CASTRON,Castron Technologies Ltd,Delisted,XD,10.0,INE492D01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506102,Qpro Infotech Ltd.,QPRO,Qpro Infotech Ltd,Delisted,X,10.0,INE824F01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506103,Victoria Enterprises Limited,VICTENT,Victoria Enterprises Ltd,Suspended,Z,10.0,INE082E01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506105,Stanrose Mafatlal Investments & Fin,STANROS,Stanrose Mafatlal Investments & Finance Ltd,Active,X,10.0,INE441L01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506107,Precious Trading & Invt. Ltd.,PRECTRA,Precious Trading & Investments Ltd,Delisted,P,10.0,INE629R01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506109,Genesys International Corporation Ltd.,GENESYS,Genesys International Corporation Ltd,Active,B,5.0,INE727B01026,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506113,Lifeline Drugs & Pharma Ltd,LIFELINE,Lifeline Drugs & Pharma Ltd,Delisted,XT,1.0,INE776N01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506120,Alna Trading & Exports Ltd.,ALNATRD,Alna Trading & Exports Ltd,Active,P,10.0,INE07I701011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506122,Kairosoft Ai Solutions Limited,VOLKAI,Kairosoft Ai Solutions Ltd,Active,XT,10.0,INE820M01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506128,Parnax Lab Limited,PARNAXLAB,Parnax Lab Ltd,Active,X,10.0,INE383L01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506131,Indiaco Ventures Limited,INDIACO,Indiaco Ventures Ltd,Delisted,Z,2.0,INE064E01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506134,Gourmet Gateway India Limited,GOURMET,Gourmet Gateway India Ltd,Active,XT,1.0,INE512D01028,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506142,Vyapar Industries Ltd.,VYAPAR,Vyapar Industries Ltd,Delisted,X,10.0,INE070G01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506146,Visagar Polytex Ltd,VIVIDHA,Visagar Polytex Ltd,Active,B,1.0,INE370E01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506156,Etc Networks Ltd.,ETCNETWORK,Etc Networks Ltd,Delisted,B,10.0,INE421B01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506159,Asis Logistics Limited,ASISL,Asis Logistics Ltd,Suspended,XT,1.0,INE888E01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506161,Ishwarshakti Holdings & Traders Ltd,ISHWATR,Ishwarshakti Holdings & Traders Ltd,Active,XT,10.0,INE073I01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506162,Terraform Magnum Limited,TERRAFORM,Terraform Magnum Ltd,Active,P,10.0,INE122V01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506166,Apis India Ltd,APIS,Apis India Ltd,Active,B,10.0,INE070K01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506169,Nashville Investment & Trading Co.,NASHINV,Nashville Investment & Trading Company Ltd,Delisted,Z,10.0,INE747F01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506170,Hiran Orgachem Ltd.,HIRAN,Hiran Orgochem Ltd,Delisted,Z,10.0,INE546E01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506172,Sampada Chemicals Ltd.,ZSAMPACH,Sampada Chemicals Ltd,Delisted,XT,10.0,INE040K01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506178,Velox Shipping And Logistics Limited,VELOX,Velox Shipping And Logistics Ltd,Active,XT,10.0,INE092P01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506180,Emergent Industrial Solutions Limited,EMERGENT,Emergent Industrial Solutions Ltd,Active,XT,10.0,INE668L01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506184,Kanani Industries Ltd,KANANIIND,Kanani Industries Ltd,Active,B,1.0,INE879E01037,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506186,Galaxy Supermarket Limited,GSLTD,Galaxy Supermarket Ltd,Active,X,10.0,INE403B01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506190,Sarvamangal Mercantile Co. Ltd.,ZSARVAMA,Sarvamangal Mercantile Company Ltd,Active,XT,10.0,INE978L01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506194,Arihant Superstructures Limited,ARIHANTSUP,Arihant Superstructures Ltd,Active,B,10.0,INE643K01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506196,Viksit Engineering Ltd,VIKSHEN,Viksit Engineering Ltd,Active,XT,10.0,INE965V01020,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506197,Bliss Gvs Pharma Limited,BLISSGVS,Bliss Gvs Pharma Ltd,Active,B,1.0,INE416D01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506222,Styrenix Performance Materials Limited,STYRENIX,Styrenix Performance Materials Ltd,Active,A,10.0,INE189B01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506230,Rhodia Specialty Chemicals India Ltd.,RHODIA,Rhodia Specialty Chemicals India Ltd,Delisted,T,10.0,INE255B01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506235,Alembic  Ltd,ALEMBICLTD,Alembic Ltd,Active,B,2.0,INE426A01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506248,Amines & Plasticizers Ltd,AMNPLST,Amines & Plasticizers Ltd,Active,B,2.0,INE275D01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506260,Anuh Pharma Ltd.,ANUHPHR,Anuh Pharma Ltd,Active,B,5.0,INE489G01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506261,Modison Limited,MODISONLTD,Modison Ltd,Active,T,1.0,INE737D01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506267,Assam Petro-Chemicals Ltd.,ASSAPET,Assam Petrochemicals Ltd,Delisted,XD,10.0,INE277D01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506285,Bayer Cropscience Limited.,BAYERCROP,Bayer Cropscience Ltd,Active,A,10.0,INE462A01022,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506313,Sashwat Technocrats Limited,SASHWAT,Sashwat Technocrats Ltd,Suspended,P,10.0,INE789D01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506315,Borax Morarji Ltd.,BORAX,Borax Morarji Ltd,Delisted,XT,10.0,INE658B01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506355,Chemplast Sanmar Ltd.,CHEMPLAST,Chemplast Sanmar Ltd,Delisted,T,1.0,INE488A01027,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506365,Starsource Multitrade Limited,STARSOURCE,Star Source Multi Trade Ltd,Active,X,10.0,INE320M01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506373,Citurgia Biochemicals Ltd.,CITURGIA,Citurgia Biochemicals Ltd,Suspended,B,2.0,INE795B01031,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506390,Sudarshan Colorants India Limited,SUDARCOLOR,Sudarshan Colorants India Ltd,Active,B,10.0,INE492A01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506395,Coromandel International Limited,COROMANDEL,Coromandel International Ltd,Active,A,1.0,INE169A01031,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506401,Deepak Nitrite Limited,DEEPAKNTR,Deepak Nitrite Ltd,Active,A,2.0,INE288B01029,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506405,Dmcc Speciality Chemicals Limited,DMCC,Dmcc Speciality Chemicals Ltd,Active,B,10.0,INE505A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506414,Fermenta Biotech Limited,FERMENTA,Fermenta Biotech Ltd,Active,B,5.0,INE225B01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506443,Ficom Organics Ltd,FICOMOR,Ficom Organics Ltd,Delisted,B,10.0,INE514A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506457,Gujarat Carbon & Ind. Ltd.,GUJCARB,Gujarat Carbon & Industries Ltd,Delisted,XT,10.0,INE462C01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506460,Si Group - India Limited,SIGROUP,Si Group India Ltd,Delisted,B,10.0,INE547A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506480,Gocl Corporation Limited,GOCLCORP,Gocl Corporation Ltd,Active,B,2.0,INE077F01035,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506485,Idi Ltd.,IDI,Idi Ltd,Delisted,XD,10.0,INE888A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506515,J.K.Investo Trade (India) Ltd.,JKINVESTR,Jk Investo Trade India Ltd,Delisted,B,10.0,INE361G01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506520,Jayshree Chemicals Ltd.,JAYCH,Jayshree Chemicals Ltd,Active,X,10.0,INE693E01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506522,J.L. Morison (India) Ltd.,JLMORI,Jl Morison India Ltd,Delisted,X,10.0,INE430D01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,Kanoria Chemicals & Industries Ltd,Active,T,5.0,INE138C01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506528,Keltech Energies Ltd.,KELENRG,Keltech Energies Ltd,Active,XT,10.0,INE881E01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506530,Kemp & Company Limited,KEMP,Kemp & Company Ltd,Active,X,10.0,INE060E01018,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506532,Nitta Gelatin India Ltd,NITTAGELA,Nitta Gelatin India Ltd,Active,B,10.0,INE265B01019,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506543,M.P. Agro Industries Ltd.,MPAGI,Mp Agro Industries Ltd,Active,X,10.0,INE468C01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506559,Siemens Healthcare  Diagnostics Ltd.,SIEHEALTH,Siemens Healthcare Diagnostics Ltd,Delisted,B,10.0,INE195D01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506579,Ag Ventures Limited,AGVENTURES,Ag Ventures Ltd,Active,X,10.0,INE321D01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506580,Pb Global Limited,PBGLOBAL,Pb Global Ltd,Active,XT,10.0,INE615W01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506590,Pcbl Chemical Limited,PCBL,Pcbl Chemical Ltd,Active,A,1.0,INE602A01031,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506597,Amal Ltd,AMAL,Amal Ltd,Active,X,10.0,INE841D01013,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506605,Polychem Ltd,POLYCHEM,Polychem Ltd,Active,X,10.0,INE752B01024,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506615,Sunrise Asian Limited,SUNASIAN,Sunrise Asian Ltd,Delisted,Z,10.0,INE917D01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506618,Punjab Chemicals And Crop Protection Ltd.,PUNJABCHEM,Punjab Chemicals & Crop Protection Ltd,Active,B,10.0,INE277B01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506640,Zr2 Bioenergy Limited,ZR2,Zr2 Bioenergy Ltd,Active,XT,1.0,INE218N01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,Sadhana Nitro Chem Ltd,Active,T,1.0,INE888C01040,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506655,Sudarshan Chemical Indus. Ltd.,SUDARSCHEM,Sudarshan Chemical Industries Ltd,Active,A,2.0,INE659A01023,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506660,Synthetics & Chemicals Ltd.,SYNTHCHEM,Synthetics & Chemicals Ltd,Delisted,Z,10.0,INE024A01012,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506680,Tecil Chemicals & Hydro Power Limit,TECILCHEM,Tecil Chemicals & Hydro Power Ltd,Active,B,10.0,INE014B01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506685,Ultramarine & Pigments Ltd.,ULTRAMAR,Ultramarine & Pigments Ltd,Active,B,2.0,INE405A01021,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506687,Transpek Industry Ltd.,TRANSPEK,Transpek Industry Ltd,Active,B,10.0,INE687A01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506690,Unichem Laboratories Ltd.,UNICHEMLAB,Unichem Laboratories Ltd,Active,B,2.0,INE351A01035,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506700,Cabot India Ltd,CABINDM,Cabot India Ltd,Delisted,B,10.0,INE144B01016,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506720,Zandu Realty Limited,ZANDUREALT,Zandu Realty Ltd,Delisted,B,100.0,INE719A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506734,Mysore Petro Chemicals Ltd.,MYSORPETRO,Mysore Petro Chemicals Ltd,Active,X,10.0,INE741A01011,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506737,Hind Lever Chemicals Ltd,HINDLEVCHM,Hind Lever Chemicals Ltd,Delisted,B,10.0,INE336A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506747,Rhone-Poulence (India) Ltd.,RHONPDM,Rhone-Poulenc (India) Ltd,Delisted,B,10.0,INE223A01010,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506758,"Paushak Ltd.,",PAUSHAK,Paushak Ltd,Delisted,T,10.0,INE449D01015,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506767,Alkyl Amines Chemicals Ltd.,ALKYLAMINE,Alkyl Amines Chemicals Ltd,Active,A,2.0,INE150B01039,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506803,Fulford (India) Ltd,FULFORD,Fulford India Ltd,Delisted,B,10.0,INE521A01017,Equity,2026-07-03 22:20:52.856832,BSE,BSE
506808,Tuticorin Alkali Chemicals And Fertilizers Limited,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,Active,X,10.0,INE400A01014,Equity,2026-07-03 22:20:52.856832,BSE,BSE
